,USPS,ST,NAME,ZCTA5,LAT,LON
1068,Waikato,NZ-WKO,Crawshaw,0,-42.7632699,171.8641224
1069,Waikato,NZ-WKO,Oaklands-St Kilda,0,-43.57229465,172.5653689
1070,Waikato,NZ-WKO,Stanley Park,0,-43.809438,172.9666826
1071,Bay of Plenty,NZ-BOP,Springfield South,7649,-43.3366017,171.9278207
1072,Bay of Plenty,NZ-BOP,Springfield North,7649,-43.3366017,171.9278207
1073,Bay of Plenty,NZ-BOP,Allandale,0,-44.0696419,170.8682156
1074,Hawke's Bay,NZ-HKB,Brookvale,7400,-43.3214325,172.5966277
1075,Hawke's Bay,NZ-HKB,Ahuriri,0,-44.422352,169.699326
1076,Taranaki,NZ-TKI,Spotswood,0,-42.7414674,173.2697604
1077,Manawatu-Wanganui,NZ-MWT,Mount Taylor,0,-43.507695,171.3188839
1078,Manawatu-Wanganui,NZ-MWT,West End,7910,-44.3968742,171.2238375
1079,Manawatu-Wanganui,NZ-MWT,Esplanade,7300,-42.4032213,173.6835798
1080,Manawatu-Wanganui,NZ-MWT,Ohau-Manakau,0,-44.2314982,169.8490796
1081,Manawatu-Wanganui,NZ-MWT,Kimberley,7510,-43.4458934,172.1221373
1082,Wellington,NZ-WGN,Endeavour,0,-43.6176077,170.1437717
1083,Wellington,NZ-WGN,Manuka,0,-43.2583088,171.1764358
1084,Wellington,NZ-WGN,Courtenay,0,-43.4642579,172.2290717
1085,Wellington,NZ-WGN,Mount Cook West,0,-43.5950017,170.1421677
1086,Wellington,NZ-WGN,Mount Cook East,0,-43.5950017,170.1421677
1087,Wellington,NZ-WGN,Lansdowne West,0,-43.6301945,172.5944393
1088,Wellington,NZ-WGN,Lansdowne East,0,-43.6301945,172.5944393
1089,Wellington,NZ-WGN,Kahutara,0,-42.4155917,173.5683846
1090,Tasman,NZ-TAS,Ben Cooper Park,8082,-43.6024739,172.7205727
1091,Marlborough,NZ-MBH,Mayfield,7778,-43.8216592,171.4215315
1092,Canterbury,NZ-CAN,Kaikoura,0,-42.2365604,173.6078633
1093,West Coast,NZ-WTC,King Park,0,-43.55661655,172.7167041
1094,West Coast,NZ-WTC,Waitaha,0,-43.49417615,171.8098448
1095,Canterbury,NZ-CAN,Hanmer Range,7334,-42.5217947,172.8302995
1096,Canterbury,NZ-CAN,Hanmer Springs,7334,-42.5217947,172.8302995
1097,Canterbury,NZ-CAN,Upper Hurunui,0,-43.110105,172.4924829
1098,Canterbury,NZ-CAN,Parnassus,0,-42.7117596,173.2912573
1099,Canterbury,NZ-CAN,Ashley Forest,0,-43.0815878,172.4680277
1100,Canterbury,NZ-CAN,Omihi,7483,-43.020694,172.8540953
1101,Canterbury,NZ-CAN,Balcairn,7481,-43.2085544,172.698234
1102,Canterbury,NZ-CAN,Amberley,7410,-43.1512956,172.7329869
1103,Canterbury,NZ-CAN,Okuku,0,-43.0586643,172.3582864
1104,Canterbury,NZ-CAN,Ashley Gorge,0,-43.2298039,172.2281384
1105,Canterbury,NZ-CAN,Oxford,0,-43.530955,172.6366455
1106,Canterbury,NZ-CAN,Starvation Hill-Cust,0,-43.5188506,170.3778708
1107,Canterbury,NZ-CAN,Loburn,7472,-43.2497723,172.538735
1108,Canterbury,NZ-CAN,Eyrewell,7612,-43.316939,172.6923608
1109,Canterbury,NZ-CAN,West Eyreton,7575,-43.3529257,172.3799083
1110,Canterbury,NZ-CAN,Ashley-Sefton,7400,-43.2762095,172.5998358
1111,Canterbury,NZ-CAN,Fernside,0,-43.3107293,172.5345791
1112,Canterbury,NZ-CAN,Rangiora North West,7400,-43.303137,172.596572
1113,Canterbury,NZ-CAN,Rangiora North East,7400,-43.303171,172.5961483
1114,Canterbury,NZ-CAN,Rangiora Central,7400,-43.303171,172.5961483
1115,Canterbury,NZ-CAN,Rangiora South West,7400,-43.31921745,172.6003666
1116,Canterbury,NZ-CAN,Lilybrook,0,-43.31102635,172.5961824
1117,Canterbury,NZ-CAN,Waikuku,7648,-43.2930625,172.6836745
1118,Canterbury,NZ-CAN,Rangiora South East,7400,-43.31921745,172.6003666
1119,Canterbury,NZ-CAN,Southbrook,7400,-43.3266176,172.6031589
1120,Canterbury,NZ-CAN,Swannanoa-Eyreton,7475,-43.3806756,172.4791503
1121,Canterbury,NZ-CAN,Tuahiwi,7691,-43.3318994,172.6421847
1122,Canterbury,NZ-CAN,Woodend,7610,-43.3196472,172.6631352
1123,Canterbury,NZ-CAN,Pegasus,7612,-43.3132178,172.6951437
1124,Canterbury,NZ-CAN,Clarkville,7692,-43.4053193,172.6212953
1125,Canterbury,NZ-CAN,Pegasus Bay,0,-43.36063015,172.7679865
1126,Canterbury,NZ-CAN,Kaiapoi North West,7630,-43.3831623,172.6521689
1127,Canterbury,NZ-CAN,Silverstream (Waimakariri District),7630,-43.3811113,172.6359932
1128,Canterbury,NZ-CAN,Kaiapoi West,7630,-43.3831623,172.6521689
1129,Canterbury,NZ-CAN,Kaiapoi Central,7630,-43.3831623,172.6521689
1130,Canterbury,NZ-CAN,Kaiapoi South,7630,-43.3831623,172.6521689
1131,Canterbury,NZ-CAN,Kaiapoi East,7630,-43.3831623,172.6521689
1132,Canterbury,NZ-CAN,McLeans Island,0,-43.4685835,172.4764466
1133,Canterbury,NZ-CAN,Yaldhurst,8042,-43.5127622,172.5057082
1134,Canterbury,NZ-CAN,Christchurch Airport,0,-43.4877084,172.5369534
1135,Canterbury,NZ-CAN,Belfast West,0,-43.44888,172.630454
1136,Canterbury,NZ-CAN,Harewood,8053,-43.4784203,172.55728
1137,Canterbury,NZ-CAN,Brooklands-Spencerville,0,-43.4186627,172.7005821
1138,Canterbury,NZ-CAN,Styx,8051,-43.4664949,172.6161066
1139,Canterbury,NZ-CAN,Belfast East,0,-43.44888,172.630454
1140,Canterbury,NZ-CAN,Northwood,8051,-43.4584518,172.6124722
1141,Canterbury,NZ-CAN,Russley,8042,-43.5171668,172.5402477
1142,Canterbury,NZ-CAN,Bishopdale North,8053,-43.4884343,172.5886622
1143,Canterbury,NZ-CAN,Casebrook,0,-43.4791675,172.5999587
1144,Canterbury,NZ-CAN,Bishopdale West,8053,-43.4884343,172.5886622
1145,Canterbury,NZ-CAN,Templeton,7676,-43.5504418,172.4770079
1146,Canterbury,NZ-CAN,Islington,7676,-43.5425557,172.5060938
1147,Canterbury,NZ-CAN,Burnside Park,0,-43.50364155,172.5630537
1148,Canterbury,NZ-CAN,Marshland,0,-43.4734359,172.660376
1149,Canterbury,NZ-CAN,Avonhead North,8042,-43.5198723,172.5563302
1150,Canterbury,NZ-CAN,Broomfield,0,-43.5266391,172.5295382
1151,Canterbury,NZ-CAN,Redwood West,0,-43.4753837,172.6190919
1152,Canterbury,NZ-CAN,Avonhead West,8042,-43.5198723,172.5563302
1153,Canterbury,NZ-CAN,Bishopdale South,8053,-43.4884343,172.5886622
1154,Canterbury,NZ-CAN,Islington-Hornby Industrial,7676,-43.5425557,172.5060938
1155,Canterbury,NZ-CAN,Burnside,8053,-43.5019888,172.5760085
1156,Canterbury,NZ-CAN,Hei Hei,8042,-43.5351658,172.5237112
1157,Canterbury,NZ-CAN,Papanui North,8064,-43.45461645,172.6536586
1158,Canterbury,NZ-CAN,Avonhead East,8042,-43.5198723,172.5563302
1159,Canterbury,NZ-CAN,Redwood East,0,-43.4753837,172.6190919
1160,Canterbury,NZ-CAN,Avonhead South,8042,-43.5198723,172.5563302
1161,Canterbury,NZ-CAN,Riccarton Racecourse,0,-43.52748725,172.5460855
1162,Canterbury,NZ-CAN,Bryndwr North,8053,-43.5043099,172.5929407
1163,Canterbury,NZ-CAN,Northlands (Christchurch City),8052,-43.492245,172.610198
1164,Canterbury,NZ-CAN,Papanui West,8064,-43.45461645,172.6536586
1165,Canterbury,NZ-CAN,Ilam North,8041,-43.5165611,172.5720494
1166,Canterbury,NZ-CAN,Hornby West,0,-43.56464515,172.5468086
1167,Canterbury,NZ-CAN,Hornby Central,0,-43.56464515,172.5468086
1168,Canterbury,NZ-CAN,Northcote (Christchurch City),8051,-43.4842738,172.606482
1169,Canterbury,NZ-CAN,Jellie Park,0,-43.50794655,172.5813626
1170,Canterbury,NZ-CAN,Ilam South,8041,-43.5165611,172.5720494
1171,Canterbury,NZ-CAN,Bryndwr South,8053,-43.5043099,172.5929407
1172,Canterbury,NZ-CAN,Papanui East,8064,-43.45461645,172.6536586
1173,Canterbury,NZ-CAN,Sockburn North,0,-43.538496,172.5563941
1174,Canterbury,NZ-CAN,Hornby South,7676,-43.5511484,172.5171798
1175,Canterbury,NZ-CAN,Prestons,0,-43.48377045,172.6754463
1176,Canterbury,NZ-CAN,Strowan,8052,-43.5076083,172.6086151
1177,Canterbury,NZ-CAN,Fendalton,8140,-43.5195232,172.598799
1178,Canterbury,NZ-CAN,Waitikiri,0,-43.47075455,172.674164
1179,Canterbury,NZ-CAN,Bush Inn,8041,-43.53003355,172.5750474
1180,Canterbury,NZ-CAN,Upper Riccarton,8041,-43.5322738,172.5764985
1181,Canterbury,NZ-CAN,Sockburn South,0,-43.538496,172.5563941
1182,Canterbury,NZ-CAN,Deans Bush,0,-43.5280013,172.5953757
1183,Canterbury,NZ-CAN,Wigram North,8004,-43.5497926,172.5462481
1184,Canterbury,NZ-CAN,Wigram West,8004,-43.5497926,172.5462481
1185,Canterbury,NZ-CAN,Mona Vale,0,-43.52283445,172.6101287
1186,Canterbury,NZ-CAN,Riccarton West,0,-43.56464515,172.5468086
1187,Canterbury,NZ-CAN,Shirley West,8064,-43.499562,172.6611226
1188,Canterbury,NZ-CAN,Middleton,8443,-43.5440813,172.5832911
1189,Canterbury,NZ-CAN,Wigram South,8004,-43.5497926,172.5462481
1190,Canterbury,NZ-CAN,Queenspark,8083,-43.4755324,172.6965379
1191,Canterbury,NZ-CAN,St Albans North,0,-43.50667835,172.6342114
1192,Canterbury,NZ-CAN,St Albans West,0,-43.50667835,172.6342114
1193,Canterbury,NZ-CAN,Wigram East,8004,-43.5497926,172.5462481
1194,Canterbury,NZ-CAN,Riccarton Central,0,-43.56464515,172.5468086
1195,Canterbury,NZ-CAN,Oaklands West,0,-43.57229465,172.5653689
1196,Canterbury,NZ-CAN,Riccarton South,0,-43.56464515,172.5468086
1197,Canterbury,NZ-CAN,Halswell West,0,-43.56464515,172.5468086
1198,Canterbury,NZ-CAN,Shirley East,8064,-43.499562,172.6611226
1199,Canterbury,NZ-CAN,Broken Run,8025,-43.5584837,172.5615867
1200,Canterbury,NZ-CAN,Hillmorton,8149,-43.5555634,172.5901785
1201,Canterbury,NZ-CAN,Riccarton East,0,-43.56464515,172.5468086
1202,Canterbury,NZ-CAN,Edgeware,8013,-43.5136645,172.6472085
1203,Canterbury,NZ-CAN,Aidanfield,0,-43.5641353,172.5666012
1204,Canterbury,NZ-CAN,Tower Junction,8149,-43.5391267,172.6072109
1205,Canterbury,NZ-CAN,Burwood,0,-43.4994151,172.682828
1206,Canterbury,NZ-CAN,Christchurch Central-West,0,-43.530955,172.6366455
1207,Canterbury,NZ-CAN,Christchurch Central-North,0,-43.530955,172.6366455
1208,Canterbury,NZ-CAN,Richmond North (Christchurch City),0,-43.5176154,172.6578292
1209,Canterbury,NZ-CAN,Waimairi Beach,8083,-43.482747,172.7198935
1210,Canterbury,NZ-CAN,Addington West,0,-43.5429362,172.6125849
1211,Canterbury,NZ-CAN,Otakaro-Avon River Corridor,0,-43.5258033,172.6278394
1212,Canterbury,NZ-CAN,Oaklands East,0,-43.57229465,172.5653689
1213,Canterbury,NZ-CAN,Dallington,8640,-43.5130388,172.6742867
1214,Canterbury,NZ-CAN,Christchurch Central,0,-43.530955,172.6366455
1215,Canterbury,NZ-CAN,Hoon Hay West,0,-43.5633349,172.6078654
1216,Canterbury,NZ-CAN,Richmond South (Christchurch City),0,-43.5176154,172.6578292
1217,Canterbury,NZ-CAN,Spreydon West,8024,-43.5529403,172.6088659
1218,Canterbury,NZ-CAN,Christchurch Central-East,0,-43.530955,172.6366455
1219,Canterbury,NZ-CAN,Christchurch Central-South,0,-43.530955,172.6366455
1220,Canterbury,NZ-CAN,North Beach,0,-43.4839189,172.7242198
1221,Canterbury,NZ-CAN,Halswell North,0,-43.56464515,172.5468086
1222,Canterbury,NZ-CAN,Addington East,0,-43.5429362,172.6125849
1223,Canterbury,NZ-CAN,Avondale (Christchurch City),0,-43.5029022,172.6874181
1224,Canterbury,NZ-CAN,Spreydon North,8024,-43.5529403,172.6088659
1225,Canterbury,NZ-CAN,Hoon Hay East,0,-43.5633349,172.6078654
1226,Canterbury,NZ-CAN,Avonside,0,-43.522814,172.6695907
1227,Canterbury,NZ-CAN,Linwood West,0,-43.5547541,172.7004221
1228,Canterbury,NZ-CAN,Halswell South,0,-43.56464515,172.5468086
1229,Canterbury,NZ-CAN,Sydenham Central,8011,-43.5461633,172.6375103
1230,Canterbury,NZ-CAN,Spreydon South,8024,-43.5529403,172.6088659
1231,Canterbury,NZ-CAN,Wainoni,8061,-43.5182805,172.6910292
1232,Canterbury,NZ-CAN,Linwood North,0,-43.5284378,172.6734246
1233,Canterbury,NZ-CAN,Aranui,8061,-43.5132657,172.7035336
1234,Canterbury,NZ-CAN,Sydenham West,8011,-43.5461633,172.6375103
1235,Canterbury,NZ-CAN,Lancaster Park,0,-43.54264285,172.6538858
1236,Canterbury,NZ-CAN,Phillipstown,0,-43.5355554,172.6635142
1237,Canterbury,NZ-CAN,Kennedys Bush,8025,-43.585453,172.5710717
1238,Canterbury,NZ-CAN,Somerfield East,0,-43.5623927,172.6257122
1239,Canterbury,NZ-CAN,Somerfield West,0,-43.5623927,172.6257122
1240,Canterbury,NZ-CAN,Linwood East,0,-43.5547541,172.7004221
1241,Canterbury,NZ-CAN,Sydenham North,8011,-43.5461633,172.6375103
1242,Canterbury,NZ-CAN,Hoon Hay South,0,-43.5633349,172.6078654
1243,Canterbury,NZ-CAN,Charleston (Christchurch City),0,-43.54374775,172.6583018
1244,Canterbury,NZ-CAN,Sydenham South,8011,-43.5461633,172.6375103
1245,Canterbury,NZ-CAN,Bexley,0,-43.5110351,172.7183763
1246,Canterbury,NZ-CAN,Waltham,8240,-43.5455474,172.6540015
1247,Canterbury,NZ-CAN,Westmorland,0,-43.5796587,172.6041104
1248,Canterbury,NZ-CAN,Woolston North,0,-43.5479113,172.6813945
1249,Canterbury,NZ-CAN,New Brighton,0,-43.5068756,172.726317
1250,Canterbury,NZ-CAN,Cashmere West,0,-43.57657855,172.6402938
1251,Canterbury,NZ-CAN,Bromley South,8062,-43.5354105,172.7004017
1252,Canterbury,NZ-CAN,Ensors,8240,-43.5499652,172.6594376
1253,Canterbury,NZ-CAN,Beckenham,8023,-43.5636661,172.6433613
1254,Canterbury,NZ-CAN,Bromley North,8062,-43.5354105,172.7004017
1255,Canterbury,NZ-CAN,St Martins,0,-43.5575336,172.653632
1256,Canterbury,NZ-CAN,Opawa,0,-43.5536905,172.663178
1257,Canterbury,NZ-CAN,Woolston West,0,-43.5479113,172.6813945
1258,Canterbury,NZ-CAN,Woolston East,0,-43.5479113,172.6813945
1259,Canterbury,NZ-CAN,Huntsbury,0,-43.5675678,172.652408
1260,Canterbury,NZ-CAN,Cashmere East,0,-43.57657855,172.6402938
1261,Canterbury,NZ-CAN,Hillsborough (Christchurch City),8240,-43.5614563,172.6722487
1262,Canterbury,NZ-CAN,Woolston South,0,-43.5479113,172.6813945
1263,Canterbury,NZ-CAN,Port Hills,8082,-43.5869302,172.7304227
1264,Canterbury,NZ-CAN,South New Brighton,0,-43.5301603,172.7365083
1265,Canterbury,NZ-CAN,Heathcote Valley,8007,-43.5761478,172.7117526
1266,Canterbury,NZ-CAN,Mount Pleasant,0,-43.5632418,172.7188135
1267,Canterbury,NZ-CAN,Redcliffs,8081,-43.5609616,172.7369305
1268,Canterbury,NZ-CAN,Governors Bay,0,-43.6248391,172.6479948
1269,Canterbury,NZ-CAN,Clifton Hill,0,-43.5791928,172.7451125
1270,Canterbury,NZ-CAN,Lyttelton,8082,-43.6024739,172.7205727
1271,Canterbury,NZ-CAN,Sumner,0,-43.5684808,172.7590631
1272,Canterbury,NZ-CAN,Teddington,0,-43.6657825,172.6599337
1273,Canterbury,NZ-CAN,Diamond Harbour,8082,-43.6271963,172.7399332
1274,Canterbury,NZ-CAN,Banks Peninsula South,7581,-43.7233892,172.910213
1275,Canterbury,NZ-CAN,Akaroa Harbour,0,-43.82369165,172.9243708
1276,Canterbury,NZ-CAN,Akaroa,0,-43.82493765,173.0209638
1277,Canterbury,NZ-CAN,Craigieburn,0,-43.0986941,171.8625131
1278,Canterbury,NZ-CAN,Torlesse,7,-43.0535282,172.7628263
1279,Canterbury,NZ-CAN,Glenroy-Hororata,0,-43.5218662,171.833725
1280,Canterbury,NZ-CAN,Glentunnel,7673,-43.4788651,171.9399841
1281,Canterbury,NZ-CAN,Darfield,7510,-43.4882301,172.1087152
1282,Canterbury,NZ-CAN,Kirwee,0,-43.4993386,172.2193196
1283,Canterbury,NZ-CAN,Bankside,0,-43.7013985,172.0894436
1284,Canterbury,NZ-CAN,Charing Cross,0,-43.5432906,172.156159
1285,Canterbury,NZ-CAN,Halkett,7618,-43.5008109,172.3224664
1286,Canterbury,NZ-CAN,Newtons Road,7675,-43.5443705,172.4159617
1287,Canterbury,NZ-CAN,West Melton,7618,-43.5244331,172.3735742
1288,Canterbury,NZ-CAN,Burnham Camp,0,-43.6140407,172.3025193
1289,Canterbury,NZ-CAN,Springston,7616,-43.6445501,172.4275629
1290,Canterbury,NZ-CAN,Rolleston Central,7614,-43.5966504,172.3850047
1291,Canterbury,NZ-CAN,Rolleston North East,7614,-43.5966504,172.3850047
1292,Canterbury,NZ-CAN,Southbridge,7602,-43.8119105,172.2544396
1293,Canterbury,NZ-CAN,Rolleston South East,7614,-43.5966504,172.3850047
1294,Canterbury,NZ-CAN,Trents,7676,-43.5642228,172.4809393
1295,Canterbury,NZ-CAN,Prebbleton,7604,-43.5800673,172.5141224
1296,Canterbury,NZ-CAN,Irwell,0,-43.7226404,172.3480447
1297,Canterbury,NZ-CAN,Ladbrooks,7674,-43.6171197,172.5319569
1298,Canterbury,NZ-CAN,Lincoln West,7608,-43.6443123,172.465297
1299,Canterbury,NZ-CAN,Lincoln East,7608,-43.6443123,172.465297
1300,Canterbury,NZ-CAN,Leeston,7632,-43.7597806,172.3003375
1301,Canterbury,NZ-CAN,Tai Tapu,7672,-43.6595989,172.5502326
1302,Canterbury,NZ-CAN,Motukarara,0,-43.7254336,172.5813706
1303,Canterbury,NZ-CAN,Ashburton Lakes,0,-43.5726483,171.1738692
1304,Canterbury,NZ-CAN,Cairnbrae,7730,-43.6657597,171.6849804
1305,Canterbury,NZ-CAN,Methven,7730,-43.6324332,171.6472608
1306,Canterbury,NZ-CAN,Ealing-Lowcliffe,0,-44.0449065,171.4190206
1307,Canterbury,NZ-CAN,Eiffelton,0,-44.0284173,171.6795731
1308,Canterbury,NZ-CAN,Chertsey,0,-43.8007977,171.9403262
1309,Canterbury,NZ-CAN,Winchmore-Wakanui,0,-43.8289884,171.7196857
1310,Canterbury,NZ-CAN,Allenton North,7700,-43.889752,171.7434214
1311,Canterbury,NZ-CAN,Allenton South,7700,-43.889752,171.7434214
1312,Canterbury,NZ-CAN,Rakaia,7710,-43.7566951,172.0236842
1313,Canterbury,NZ-CAN,Ashburton North,7700,-43.9024396,171.7503327
1314,Canterbury,NZ-CAN,Allenton East,7700,-43.889752,171.7434214
1315,Canterbury,NZ-CAN,Tinwald North,7700,-43.9201174,171.7233836
1316,Canterbury,NZ-CAN,Ashburton Central,7700,-43.9024396,171.7503327
1317,Canterbury,NZ-CAN,Ashburton West,7700,-43.9024396,171.7503327
1318,Canterbury,NZ-CAN,Tinwald South,7700,-43.9201174,171.7233836
1319,Canterbury,NZ-CAN,Ashburton East,7700,-43.9024396,171.7503327
1320,Canterbury,NZ-CAN,Netherby,7700,-43.9006996,171.7640422
1321,Canterbury,NZ-CAN,Hampstead,7777,-43.9102287,171.7584982
1322,Canterbury,NZ-CAN,Arundel,0,-43.9762004,171.2932624
1323,Canterbury,NZ-CAN,Levels Valley,0,-44.3073273,171.1000013
1324,Canterbury,NZ-CAN,Geraldine,7930,-44.0921039,171.2425898
1325,Canterbury,NZ-CAN,Rangitata,0,-43.8371272,171.2571485
1326,Canterbury,NZ-CAN,Waitohi (Timaru District),0,-44.0911198,171.1031232
1327,Canterbury,NZ-CAN,Pleasant Point,7903,-44.2597456,171.1295838
1328,Canterbury,NZ-CAN,Temuka West,7920,-44.2439593,171.2797349
1329,Canterbury,NZ-CAN,Levels,0,-44.3103861,171.2234364
1330,Canterbury,NZ-CAN,Temuka East,7920,-44.2439593,171.2797349
1331,Canterbury,NZ-CAN,Gleniti North,7910,-44.3866643,171.1961276
1332,Canterbury,NZ-CAN,Washdyke,7910,-44.3574414,171.239831
1333,Canterbury,NZ-CAN,Fairview,7910,-44.4138721,171.1953807
1334,Canterbury,NZ-CAN,Gleniti South,7910,-44.3866643,171.1961276
1335,Canterbury,NZ-CAN,Glenwood,7910,-44.3868082,171.2067797
1336,Canterbury,NZ-CAN,Marchwiel West,7910,-44.3799347,171.2244133
1337,Canterbury,NZ-CAN,Marchwiel East,7910,-44.3799347,171.2244133
1338,Canterbury,NZ-CAN,Highfield North,7910,-44.387258,171.2250611
1339,Canterbury,NZ-CAN,Highfield South,7910,-44.387258,171.2250611
1340,Canterbury,NZ-CAN,Waimataitai-Maori Hill,7910,-44.3783677,171.2442378
1341,Canterbury,NZ-CAN,Seaview,7910,-44.3945589,171.2454207
1342,Canterbury,NZ-CAN,Watlington,7910,-44.4060525,171.2326264
1343,Canterbury,NZ-CAN,Timaru Central,7910,-44.3930254,171.2509786
1344,Canterbury,NZ-CAN,Timaru East,7910,-44.3930254,171.2509786
1345,Canterbury,NZ-CAN,Parkside,7910,-44.404882,171.2495804
1346,Canterbury,NZ-CAN,Kensington (Timaru District),7910,-44.4088364,171.2513821
1347,Canterbury,NZ-CAN,Twizel,7901,-44.257483,170.0994145
1348,Canterbury,NZ-CAN,Fairlie,7925,-44.097582,170.8289409
1349,Canterbury,NZ-CAN,Hakataramea,9498,-44.5989861,170.6391428
1350,Canterbury,NZ-CAN,Maungati,0,-44.4614832,170.9739479
1351,Canterbury,NZ-CAN,Lyalldale,0,-44.504341,171.0983276
1352,Canterbury,NZ-CAN,Makikihi-Willowbridge,0,-44.6328355,171.1389026
1353,Canterbury,NZ-CAN,Morven-Glenavy-Ikawai,0,-44.8177831,171.1082088
1354,Canterbury,NZ-CAN,Waimate West,7924,-44.7338811,171.042339
1355,Canterbury,NZ-CAN,Waimate East,7924,-44.7338811,171.042339
1356,Canterbury,NZ-CAN,Aviemore,0,-44.6607289,170.3493342
1357,Otago,NZ-OTA,Warren Park,0,-43.55728355,172.5343337
1358,Otago,NZ-OTA,Tainui,0,-42.7426607,171.8998617
1359,Southland,NZ-STL,Clifton,0,-43.5791928,172.7451125
1360,Southland,NZ-STL,Woodend-Greenhills,7610,-43.3196472,172.6631352
1361,Northland,NZ-NTL,Port-Limeburners,9023,-45.8161866,170.6197581
449,Auckland,NZ-AUK,Manly East,930,-36.6373222,174.7584209
421,Auckland,NZ-AUK,Waitoki,871,-36.6342164,174.5522266
445,Auckland,NZ-AUK,Tindalls-Matakatia,0,-36.6250878,174.7665042
435,Auckland,NZ-AUK,Vipond,932,-36.6219175,174.7313058
437,Auckland,NZ-AUK,Stanmore Bay West,932,-36.6202005,174.7350172
1367,Waikato,NZ-WKO,Flagstaff North,9010,-45.832741,170.4660697
1368,Waikato,NZ-WKO,Flagstaff South,9010,-45.832741,170.4660697
1369,Waikato,NZ-WKO,Flagstaff East,9010,-45.832741,170.4660697
1370,Waikato,NZ-WKO,Bird Area,9012,-45.9025373,170.5002619
1371,Hawke's Bay,NZ-HKB,Puketapu-Eskdale,9430,-45.4906308,170.7310037
1372,Hawke's Bay,NZ-HKB,St Leonards,9014,-45.8489675,170.5765076
1373,Hawke's Bay,NZ-HKB,Raceway Park,0,-45.9076327,170.4972083
1374,Taranaki,NZ-TKI,Normanby-Tawhiti,9010,-45.8430273,170.5421524
1375,Manawatu-Wanganui,NZ-MWT,Park West,9011,-45.8792223,170.4880913
1376,Wellington,NZ-WGN,Mount Holdsworth,0,-44.012695,169.5913059
1377,Canterbury,NZ-CAN,Mackenzie Lakes,0,-45.1172042,168.5162577
1378,Canterbury,NZ-CAN,Danseys Pass,0,-44.9527389,170.3729712
1379,Otago,NZ-OTA,Ngapara,0,-44.9501834,170.7528055
1380,Otago,NZ-OTA,Lower Waitaki,9410,-45.3469004,170.8270432
1381,Otago,NZ-OTA,Waihemo,9430,-45.4079194,170.6596969
1382,Otago,NZ-OTA,Maheno,9495,-45.1690588,170.8379722
1383,Otago,NZ-OTA,Weston,9401,-45.0787835,170.925064
1384,Otago,NZ-OTA,Oamaru Gardens,9444,-45.0997681,170.9684232
1385,Otago,NZ-OTA,Glen Warren,0,-45.08961225,170.9649041
1386,Otago,NZ-OTA,Holmes Hill,9401,-45.1031066,170.9468579
1387,Otago,NZ-OTA,Oamaru Central,9444,-45.0997681,170.9684232
1388,Otago,NZ-OTA,South Hill,9444,-45.1065405,170.9604314
1389,Otago,NZ-OTA,Palmerston,9430,-45.4842441,170.715319
1390,Otago,NZ-OTA,Cromwell West,9342,-45.0492409,169.2070743
1391,Otago,NZ-OTA,Cromwell East,9342,-45.0492409,169.2070743
1392,Otago,NZ-OTA,Manuherikia-Ida Valleys,9376,-45.0768478,169.6640874
1393,Otago,NZ-OTA,Earnscleugh,9330,-45.2162322,169.3178745
1394,Otago,NZ-OTA,Dunstan-Galloway,0,-45.0449046,169.3742982
1395,Otago,NZ-OTA,Clyde,9330,-45.19043,169.3241428
1396,Otago,NZ-OTA,Alexandra North,9320,-45.2535683,169.3870836
1397,Otago,NZ-OTA,Alexandra South,9320,-45.2535683,169.3870836
1398,Otago,NZ-OTA,Maniototo,9332,-45.1300941,170.0997664
1399,Otago,NZ-OTA,Teviot Valley,0,-45.5655948,169.4378526
1400,Otago,NZ-OTA,Outer Wanaka,9305,-44.6941691,169.1364637
1401,Otago,NZ-OTA,Glenorchy,9372,-44.8495067,168.3900502
1402,Otago,NZ-OTA,Outer Wakatipu,9014,-45.8642742,170.5590104
1403,Otago,NZ-OTA,Cardrona,0,-44.87278,168.94876
1404,Otago,NZ-OTA,Wanaka Waterfront,9305,-44.6941691,169.1364637
1405,Otago,NZ-OTA,Wanaka North,9305,-44.6941691,169.1364637
1406,Otago,NZ-OTA,Wanaka West,9305,-44.6941691,169.1364637
1407,Otago,NZ-OTA,Albert Town,9382,-44.6832402,169.1872642
1408,Otago,NZ-OTA,Wanaka Central,9305,-44.6941691,169.1364637
1409,Otago,NZ-OTA,Lake Hawea,0,-44.43926175,169.3256199
1410,Otago,NZ-OTA,Upper Clutha Valley,9382,-44.6860125,169.1936374
1411,Otago,NZ-OTA,Kingston,0,-45.3343708,168.7175147
1412,Otago,NZ-OTA,Arthurs Point,9300,-44.9889558,168.6733678
1413,Otago,NZ-OTA,Sunshine Bay-Fernhill,9348,-45.048111,168.6226091
1414,Otago,NZ-OTA,Arrowtown,9302,-44.9405627,168.8350761
1415,Otago,NZ-OTA,Queenstown Central,9348,-45.0321923,168.661
1416,Otago,NZ-OTA,Queenstown East,9348,-45.0321923,168.661
1417,Otago,NZ-OTA,Frankton Arm,9300,-45.0272466,168.7028758
1418,Otago,NZ-OTA,Lake Hayes,9302,-44.9701266,168.8244098
1419,Otago,NZ-OTA,Kelvin Heights,9300,-45.0466397,168.6876631
1420,Otago,NZ-OTA,Shotover Country,9304,-45.0063972,168.7764002
1421,Otago,NZ-OTA,Lake Hayes Estate,9304,-45.0015673,168.789062
